timestamp,message,category,source
2026-02-07T16:12:04.806047,INFO: New connection established from 203.0.113.42,routine,log-source-1
2026-02-10T14:23:04.819079,DEBUG: Health check endpoint called - status OK,noise,log-source-1
2026-01-25T08:45:04.798639,INFO: User backup_user logged in successfully from 203.0.113.42,routine,log-source-4
2026-01-22T16:08:04.817426,TRACE: Heartbeat received from jumpbox,noise,log-source-6
2026-01-22T09:24:04.820174,DEBUG: GC completed in 5ms,noise,log-source-5
2026-01-25T19:57:04.798221,NOTICE: System update applied successfully,routine,log-source-7
2026-01-19T22:47:04.812606,DEBUG: Metrics exported to grafana:3000,noise,log-source-3
2026-01-20T14:35:04.784520,ALERT: SQL injection attempt detected in request from 192.168.1.100,critical,log-source-4
2026-02-04T15:22:04.801441,INFO: Backup completed successfully - 50MB archived,routine,log-source-5
2026-01-29T04:59:04.801830,INFO: User jsmith logged out,routine,log-source-2
2026-02-13T06:33:04.795919,DEBUG: Session created for user jsmith,routine,log-source-7
2026-01-24T01:00:04.802118,NOTICE: System update applied successfully,routine,log-source-10
2026-02-05T04:11:04.816502,TRACE: Connection pool status: 15 active,noise,log-source-9
2026-02-11T01:22:04.802680,INFO: User svc_account logged in successfully from 172.16.0.25,routine,log-source-9
2026-01-31T08:02:04.793395,NOTICE: Configuration updated for elasticsearch,routine,log-source-8
2026-02-16T20:28:04.810054,TRACE: Timer triggered for scheduled task,noise,log-source-4
2026-01-31T10:33:04.802355,INFO: User admin logged in successfully from 198.51.100.17,routine,log-source-4
2026-02-02T06:20:04.813568,DEBUG: Prometheus scrape completed,noise,log-source-10
2026-01-24T19:06:04.810695,DEBUG: Health check endpoint called - status OK,noise,log-source-3
2026-02-11T16:22:04.819272,DEBUG: GC completed in 100ms,noise,log-source-4
2026-01-26T09:52:04.811366,DEBUG: Metrics exported to grafana:3000,noise,log-source-8
2026-02-12T06:25:04.799150,NOTICE: System update applied successfully,routine,log-source-1
2026-02-17T11:05:04.813376,TRACE: Connection pool status: 15 active,noise,log-source-7
2026-01-19T13:20:04.802180,INFO: User admin logged out,routine,log-source-10
2026-02-01T02:29:04.785309,ALERT: Multiple failed SSH attempts from 192.168.1.100,suspicious,log-source-1
2026-02-02T07:29:04.803900,INFO: User root logged out,routine,log-source-8
2026-02-05T21:49:04.802677,INFO: Backup completed successfully - 50MB archived,routine,log-source-2
2026-02-15T22:03:04.794059,DEBUG: Request processed in 250ms,routine,log-source-5
2026-02-14T11:40:04.787501,WARNING: Permission denied for root on admin_panel,suspicious,log-source-7
2026-02-06T00:38:04.791166,WARNING: Unusual network activity from jumpbox to port 22,suspicious,log-source-4
2026-02-02T01:38:04.807083,INFO: User svc_account logged in successfully from 192.168.1.100,routine,log-source-1
2026-02-11T21:31:04.802940,NOTICE: Password changed for user backup_user,routine,log-source-8
2026-02-02T11:53:04.803775,NOTICE: Password changed for user svc_account,routine,log-source-5
2026-02-04T20:27:04.813128,DEBUG: Metrics exported to prometheus:9090,noise,log-source-5
2026-01-22T09:02:04.810379,DEBUG: Prometheus scrape completed,noise,log-source-3
2026-02-10T17:26:04.803415,INFO: New connection established from 192.168.1.100,routine,log-source-5
2026-01-23T23:30:04.814302,DEBUG: Health check endpoint called - status OK,noise,log-source-3
2026-02-11T17:18:04.797947,INFO: User admin logged out,routine,log-source-9
2026-02-12T09:25:04.805686,DEBUG: Session created for user backup_user,routine,log-source-1
2026-01-25T14:57:04.810832,TRACE: Timer triggered for scheduled task,noise,log-source-1
2026-02-05T08:46:04.808382,TRACE: Keep-alive ping from 203.0.113.42,noise,log-source-3
2026-02-06T02:11:04.806921,INFO: New connection established from 198.51.100.17,routine,log-source-4
2026-02-08T21:22:04.796876,INFO: User svc_account logged out,routine,log-source-9
2026-01-26T19:22:04.818758,DEBUG: Health check endpoint called - status OK,noise,log-source-2
2026-02-16T16:30:04.817302,DEBUG: Prometheus scrape completed,noise,log-source-9
2026-02-16T03:16:04.803349,NOTICE: Configuration updated for kafka,routine,log-source-4
2026-02-02T06:14:04.811720,DEBUG: GC completed in 50ms,noise,log-source-10
2026-02-16T10:13:04.798926,NOTICE: System update applied successfully,routine,log-source-3
2026-02-04T05:00:04.806577,INFO: Service nginx started successfully on jumpbox,routine,log-source-1
2026-01-31T15:01:04.815027,TRACE: Connection pool status: 5 active,noise,log-source-6
2026-01-24T02:22:04.793609,NOTICE: Password changed for user root,routine,log-source-8
2026-02-07T09:29:04.796873,NOTICE: System update applied successfully,routine,log-source-5
2026-02-17T06:49:04.791054,WARNING: Unusual network activity from web-server-01 to port 443,suspicious,log-source-1
2026-02-13T06:40:04.808334,TRACE: Connection pool status: 10 active,noise,log-source-7
2026-01-28T20:40:04.790532,WARNING: Unusual network activity from app-node-03 to port 3306,suspicious,log-source-6
2026-01-24T12:30:04.799431,INFO: User jsmith logged in successfully from 198.51.100.17,routine,log-source-1
2026-02-01T04:04:04.808288,TRACE: Heartbeat received from jumpbox,noise,log-source-9
2026-02-07T00:26:04.784997,WARNING: Unusual network activity from app-node-03 to port 8080,suspicious,log-source-9
2026-01-25T11:58:04.806298,INFO: User svc_account logged in successfully from 198.51.100.17,routine,log-source-4
2026-01-29T18:54:04.799389,INFO: User svc_account logged in successfully from 10.0.0.50,routine,log-source-1
2026-01-26T13:31:04.793894,INFO: User svc_account logged in successfully from 192.168.1.100,routine,log-source-6
2026-01-20T00:01:04.818710,DEBUG: Health check endpoint called - status OK,noise,log-source-2
2026-01-31T06:53:04.802815,INFO: Service elasticsearch started successfully on db-master,routine,log-source-4
2026-01-31T11:28:04.806164,INFO: Service redis started successfully on jumpbox,routine,log-source-8
2026-02-12T08:07:04.805412,INFO: New connection established from 10.0.0.50,routine,log-source-10
2026-02-14T14:24:04.796446,NOTICE: Configuration updated for redis,routine,log-source-3
2026-01-31T22:42:04.804356,NOTICE: Configuration updated for elasticsearch,routine,log-source-7
2026-01-26T02:22:04.818530,TRACE: Telemetry data sent,noise,log-source-10
2026-01-27T00:21:04.797935,INFO: User jsmith logged in successfully from 192.168.1.100,routine,log-source-8
2026-01-25T09:38:04.809567,DEBUG: Prometheus scrape completed,noise,log-source-10
2026-02-09T21:40:04.801733,DEBUG: Request processed in 5ms,routine,log-source-3
2026-01-28T16:38:04.812853,TRACE: Heartbeat received from workstation-42,noise,log-source-3
2026-02-01T08:27:04.797285,DEBUG: Session created for user backup_user,routine,log-source-10
2026-02-14T13:44:04.799021,INFO: Backup completed successfully - 500MB archived,routine,log-source-2
2026-01-29T22:54:04.806812,NOTICE: System update applied successfully,routine,log-source-9
2026-01-22T06:12:04.804038,NOTICE: Configuration updated for mysql,routine,log-source-7
2026-02-18T02:38:04.800686,NOTICE: Configuration updated for elasticsearch,routine,log-source-7
2026-02-09T00:02:04.814535,TRACE: Heartbeat received from web-server-01,noise,log-source-1
2026-02-12T07:56:04.813728,TRACE: Keep-alive ping from 203.0.113.42,noise,log-source-1
2026-02-06T11:46:04.819464,DEBUG: Metrics exported to grafana:3000,noise,log-source-2
2026-02-04T19:52:04.816499,TRACE: Timer triggered for scheduled task,noise,log-source-3
2026-02-06T20:49:04.807193,TRACE: Heartbeat received from db-master,noise,log-source-10
2026-01-30T07:46:04.797123,DEBUG: Session created for user admin,routine,log-source-10
2026-02-10T22:50:04.787105,WARNING: Permission denied for svc_account on /var/log/auth.log,suspicious,log-source-8
2026-01-29T08:53:04.802239,INFO: User svc_account logged in successfully from 203.0.113.42,routine,log-source-1
2026-01-21T11:27:04.800039,NOTICE: Configuration updated for elasticsearch,routine,log-source-6
2026-01-20T00:35:04.811729,DEBUG: Metrics exported to prometheus:9090,noise,log-source-10
2026-01-19T18:47:04.815856,TRACE: Timer triggered for scheduled task,noise,log-source-5
2026-01-20T19:40:04.810075,TRACE: Telemetry data sent,noise,log-source-4
2026-02-16T22:07:04.807463,TRACE: Telemetry data sent,noise,log-source-8
2026-02-15T06:44:04.793265,DEBUG: Session created for user root,routine,log-source-7
2026-01-29T15:00:04.786049,NOTICE: Access denied for backup_user accessing /usr/bin/suspicious,suspicious,log-source-8
2026-02-01T15:47:04.785234,NOTICE: Failed authentication from unusual location Russia,suspicious,log-source-3
2026-01-25T02:56:04.805192,INFO: Backup completed successfully - 1024MB archived,routine,log-source-10
2026-01-31T02:50:04.785659,WARNING: Failed login attempt for user root from 198.51.100.17,suspicious,log-source-4
2026-02-05T09:07:04.806933,NOTICE: System update applied successfully,routine,log-source-5
2026-01-31T21:12:04.808727,DEBUG: Prometheus scrape completed,noise,log-source-6
2026-01-19T20:49:04.785053,WARNING: Failed login attempt for user svc_account from 198.51.100.17,suspicious,log-source-4
2026-01-24T13:19:04.820134,DEBUG: Metrics exported to localhost:8080,noise,log-source-8
2026-01-25T05:43:04.806076,NOTICE: System update applied successfully,routine,log-source-6
2026-01-24T08:06:04.791650,DEBUG: Request processed in 250ms,routine,log-source-10
2026-02-08T08:37:04.791447,INFO: User admin logged out,routine,log-source-2
2026-01-21T12:18:04.785416,WARNING: Failed login attempt for user admin from 10.0.0.50,suspicious,log-source-1
2026-02-14T14:11:04.810628,TRACE: Timer triggered for scheduled task,noise,log-source-6
2026-02-08T02:56:04.819457,DEBUG: Cache hit for key session:abc,noise,log-source-9
2026-02-16T13:12:04.807256,TRACE: Telemetry data sent,noise,log-source-8
2026-02-10T18:43:04.815186,DEBUG: Metrics exported to prometheus:9090,noise,log-source-6
2026-02-06T00:42:04.817984,DEBUG: Prometheus scrape completed,noise,log-source-2
2026-02-11T07:55:04.805533,INFO: User svc_account logged out,routine,log-source-1
2026-01-29T16:30:04.799811,INFO: User admin logged out,routine,log-source-2
2026-01-25T18:22:04.789843,WARNING: Failed login attempt for user backup_user from 198.51.100.17,suspicious,log-source-9
2026-01-25T21:15:04.804166,INFO: Backup completed successfully - 2048MB archived,routine,log-source-5
2026-02-13T02:32:04.815813,TRACE: Heartbeat received from workstation-42,noise,log-source-6
2026-02-05T09:58:04.785313,NOTICE: Access denied for root accessing /tmp/payload.exe,suspicious,log-source-4
2026-01-26T21:43:04.816859,DEBUG: Metrics exported to grafana:3000,noise,log-source-10
2026-02-04T13:35:04.790591,NOTICE: Unauthorized access attempt to database.users,suspicious,log-source-2
2026-02-03T18:50:04.791977,NOTICE: Configuration updated for mysql,routine,log-source-4
2026-02-05T18:54:04.792809,INFO: Service nginx started successfully on app-node-03,routine,log-source-9
2026-01-19T04:28:04.791410,DEBUG: Request processed in 100ms,routine,log-source-5
2026-02-17T15:47:04.789594,"ALERT: Port scan detected from 203.0.113.42 on ports 3306,5432",suspicious,log-source-3
2026-01-21T02:01:04.785448,ALERT: Multiple failed SSH attempts from 203.0.113.42,suspicious,log-source-2
2026-01-31T10:31:04.787826,NOTICE: Access denied for admin accessing /tmp/payload.exe,suspicious,log-source-8
2026-01-25T06:59:04.810200,DEBUG: Prometheus scrape completed,noise,log-source-3
2026-02-16T02:19:04.785933,WARNING: Permission denied for svc_account on /var/log/auth.log,suspicious,log-source-1
2026-01-19T03:00:04.817332,TRACE: Connection pool status: 100 active,noise,log-source-1
2026-01-30T19:05:04.803124,INFO: Service nginx started successfully on db-master,routine,log-source-7
2026-01-26T09:29:04.785124,WARNING: Permission denied for admin on /etc/passwd,suspicious,log-source-1
2026-02-04T18:52:04.799954,DEBUG: Session created for user jsmith,routine,log-source-5
2026-02-14T20:38:04.795640,INFO: User admin logged in successfully from 10.0.0.50,routine,log-source-3
2026-01-25T19:59:04.806008,NOTICE: System update applied successfully,routine,log-source-1
2026-01-28T07:38:04.807828,TRACE: Timer triggered for scheduled task,noise,log-source-4
2026-02-12T02:12:04.797382,DEBUG: Request processed in 50ms,routine,log-source-3
2026-02-17T07:56:04.792008,DEBUG: Session created for user root,routine,log-source-9
2026-01-31T11:13:04.799669,INFO: User jsmith logged in successfully from 198.51.100.17,routine,log-source-6
2026-02-03T11:52:04.811465,TRACE: Heartbeat received from jumpbox,noise,log-source-3
2026-02-05T15:27:04.785758,WARNING: Permission denied for svc_account on admin_panel,suspicious,log-source-7
2026-02-13T18:47:04.810317,TRACE: Heartbeat received from jumpbox,noise,log-source-2
2026-01-25T06:50:04.800253,DEBUG: Session created for user svc_account,routine,log-source-3
2026-02-01T21:15:04.793576,NOTICE: Password changed for user backup_user,routine,log-source-6
2026-01-27T15:18:04.799976,INFO: Backup completed successfully - 2048MB archived,routine,log-source-10
2026-02-05T10:21:04.815497,TRACE: Timer triggered for scheduled task,noise,log-source-5
2026-02-09T18:26:04.807994,TRACE: Heartbeat received from jumpbox,noise,log-source-4
2026-01-31T18:55:04.793234,NOTICE: System update applied successfully,routine,log-source-6
2026-01-29T16:17:04.788459,WARNING: Unusual outbound traffic to 198.51.100.17:3306,suspicious,log-source-1
2026-02-11T23:04:04.813153,DEBUG: Prometheus scrape completed,noise,log-source-3
2026-02-15T10:05:04.807184,DEBUG: Cache hit for key session:abc,noise,log-source-5
2026-02-16T11:20:04.792429,NOTICE: System update applied successfully,routine,log-source-6
2026-02-10T12:01:04.816962,TRACE: Connection pool status: 10 active,noise,log-source-1
2026-02-03T07:19:04.785068,WARNING: Unusual network activity from app-node-03 to port 3389,suspicious,log-source-1
2026-01-25T11:56:04.819938,TRACE: Connection pool status: 100 active,noise,log-source-2
2026-02-07T08:23:04.811289,DEBUG: Cache hit for key user:123,noise,log-source-1
2026-02-05T01:47:04.806121,INFO: New connection established from 198.51.100.17,routine,log-source-4
2026-01-28T14:34:04.789446,WARNING: Suspicious PowerShell execution on db-master,suspicious,log-source-4
2026-02-10T01:49:04.804575,DEBUG: Session created for user svc_account,routine,log-source-3
2026-02-02T04:30:04.791434,INFO: New connection established from 192.168.1.100,routine,log-source-3
2026-01-20T07:14:04.794840,INFO: User root logged in successfully from 198.51.100.17,routine,log-source-3
2026-02-15T15:40:04.787456,NOTICE: Access denied for root accessing C:\Windows\Temp\malware.dll,suspicious,log-source-7
2026-02-14T13:30:04.807306,DEBUG: Cache hit for key cache:data,noise,log-source-5
2026-01-28T15:58:04.819129,DEBUG: GC completed in 100ms,noise,log-source-9
2026-02-10T09:18:04.803835,INFO: Service nginx started successfully on web-server-01,routine,log-source-3
2026-02-07T12:09:04.820032,DEBUG: Cache hit for key user:123,noise,log-source-3
2026-02-11T06:22:04.804304,NOTICE: Configuration updated for kafka,routine,log-source-4
2026-01-28T00:44:04.805208,NOTICE: Password changed for user jsmith,routine,log-source-6
2026-01-26T03:04:04.791113,WARNING: Unusual outbound traffic to 198.51.100.17:3389,suspicious,log-source-8
2026-01-25T05:41:04.807470,TRACE: Connection pool status: 50 active,noise,log-source-8
2026-01-30T11:13:04.805260,INFO: New connection established from 198.51.100.17,routine,log-source-6
2026-02-11T06:19:04.815114,TRACE: Heartbeat received from workstation-42,noise,log-source-5
2026-01-30T01:49:04.803425,INFO: User root logged in successfully from 10.0.0.50,routine,log-source-7
2026-01-20T00:14:04.795125,DEBUG: Request processed in 250ms,routine,log-source-4
2026-02-14T09:52:04.818483,TRACE: Heartbeat received from jumpbox,noise,log-source-9
2026-02-03T01:07:04.802527,NOTICE: Password changed for user jsmith,routine,log-source-2
2026-01-26T00:15:04.789732,ALERT: Port scan detected from 10.0.0.50 on ports 1-1000,suspicious,log-source-9
2026-02-04T09:26:04.805537,DEBUG: Session created for user jsmith,routine,log-source-2
2026-01-21T01:49:04.806795,INFO: User admin logged out,routine,log-source-9
2026-02-12T04:11:04.794430,INFO: User admin logged in successfully from 172.16.0.25,routine,log-source-8
2026-01-29T23:14:04.796552,DEBUG: Session created for user jsmith,routine,log-source-1
2026-01-27T10:18:04.798855,NOTICE: Configuration updated for redis,routine,log-source-2
2026-02-17T19:37:04.788325,ALERT: Multiple failed SSH attempts from 192.168.1.100,suspicious,log-source-6
2026-01-20T06:35:04.788667,WARNING: Failed login attempt for user admin from 198.51.100.17,suspicious,log-source-5
2026-01-21T00:49:04.820047,DEBUG: Metrics exported to prometheus:9090,noise,log-source-1
2026-01-25T12:18:04.809625,TRACE: Heartbeat received from workstation-42,noise,log-source-7
2026-02-12T12:33:04.809303,TRACE: Connection pool status: 5 active,noise,log-source-4
2026-02-02T09:15:04.809476,TRACE: Connection pool status: 15 active,noise,log-source-10
2026-02-11T19:03:04.810559,DEBUG: Prometheus scrape completed,noise,log-source-4
2026-02-13T13:16:04.819239,DEBUG: GC completed in 15ms,noise,log-source-2
2026-01-27T22:15:04.810732,TRACE: Timer triggered for scheduled task,noise,log-source-3
2026-01-23T09:18:04.803274,NOTICE: Password changed for user backup_user,routine,log-source-4
2026-02-06T06:04:04.800823,INFO: Service redis started successfully on db-master,routine,log-source-7
2026-02-14T15:58:04.789013,NOTICE: Unauthorized access attempt to admin_panel,suspicious,log-source-10
2026-01-26T14:20:04.795801,NOTICE: System update applied successfully,routine,log-source-4
2026-02-04T11:27:04.810818,DEBUG: Health check endpoint called - status OK,noise,log-source-5
2026-01-28T10:17:04.817954,TRACE: Keep-alive ping from 10.0.0.50,noise,log-source-1
2026-01-20T06:21:04.809278,DEBUG: Metrics exported to grafana:3000,noise,log-source-10
2026-02-16T19:06:04.816184,DEBUG: Health check endpoint called - status OK,noise,log-source-5
2026-02-16T12:16:04.801657,INFO: Backup completed successfully - 2048MB archived,routine,log-source-2
2026-01-25T18:02:04.785741,NOTICE: Failed authentication from unusual location Russia,suspicious,log-source-10
2026-01-30T22:16:04.793760,DEBUG: Request processed in 250ms,routine,log-source-9
2026-02-15T11:30:04.788566,WARNING: Suspicious PowerShell execution on jumpbox,suspicious,log-source-10
2026-02-17T21:42:04.816535,DEBUG: Prometheus scrape completed,noise,log-source-1
2026-02-04T05:17:04.818632,DEBUG: Cache hit for key session:abc,noise,log-source-1
2026-01-21T04:44:04.818196,TRACE: Connection pool status: 10 active,noise,log-source-4
2026-02-08T05:23:04.801833,NOTICE: System update applied successfully,routine,log-source-1
2026-02-03T16:14:04.818266,TRACE: Timer triggered for scheduled task,noise,log-source-10
2026-01-22T02:07:04.806573,INFO: Backup completed successfully - 50MB archived,routine,log-source-4
2026-02-03T13:35:04.814454,DEBUG: Cache hit for key session:abc,noise,log-source-9
2026-02-11T05:36:04.790973,ALERT: Multiple failed SSH attempts from 172.16.0.25,suspicious,log-source-7
2026-01-28T08:51:04.819342,TRACE: Connection pool status: 100 active,noise,log-source-5
2026-01-28T23:22:04.819491,TRACE: Connection pool status: 5 active,noise,log-source-2
2026-01-29T20:52:04.819662,TRACE: Telemetry data sent,noise,log-source-2
2026-02-04T17:35:04.804973,INFO: New connection established from 10.0.0.50,routine,log-source-6
2026-02-15T00:31:04.786045,WARNING: Failed login attempt for user backup_user from 198.51.100.17,suspicious,log-source-1
2026-01-19T18:06:04.794488,DEBUG: Request processed in 100ms,routine,log-source-9
2026-01-30T15:45:04.810506,TRACE: Timer triggered for scheduled task,noise,log-source-9
2026-01-25T01:37:04.809051,DEBUG: Prometheus scrape completed,noise,log-source-4
2026-02-01T20:10:04.784686,CRITICAL: C2 beacon detected - host jumpbox communicating with 10.0.0.50,critical,log-source-1
2026-02-12T21:27:04.812415,DEBUG: GC completed in 250ms,noise,log-source-9
2026-02-08T05:43:04.819031,TRACE: Timer triggered for scheduled task,noise,log-source-7
2026-02-13T03:23:04.798565,INFO: New connection established from 10.0.0.50,routine,log-source-7
2026-01-31T20:02:04.793830,NOTICE: Configuration updated for mysql,routine,log-source-5
2026-01-23T16:28:04.791796,INFO: Backup completed successfully - 100MB archived,routine,log-source-2
2026-02-14T17:26:04.790268,NOTICE: Failed authentication from unusual location Russia,suspicious,log-source-1
2026-02-10T07:15:04.793910,INFO: Backup completed successfully - 500MB archived,routine,log-source-4
2026-02-03T04:58:04.809315,TRACE: Timer triggered for scheduled task,noise,log-source-3
2026-02-14T04:54:04.785377,WARNING: Failed login attempt for user svc_account from 192.168.1.100,suspicious,log-source-8
2026-02-07T15:04:04.784580,SECURITY: Privilege escalation attempt by user admin on workstation-42,critical,log-source-9
2026-02-06T09:34:04.791790,DEBUG: Session created for user backup_user,routine,log-source-8
2026-02-16T18:29:04.803960,NOTICE: Password changed for user jsmith,routine,log-source-6
2026-02-14T09:35:04.813752,TRACE: Telemetry data sent,noise,log-source-2
2026-01-29T12:53:04.797646,NOTICE: Configuration updated for redis,routine,log-source-2
2026-01-22T02:27:04.817432,DEBUG: GC completed in 50ms,noise,log-source-7
2026-01-22T14:28:04.817967,DEBUG: Prometheus scrape completed,noise,log-source-9
2026-02-14T09:15:04.785536,WARNING: Suspicious PowerShell execution on app-node-03,suspicious,log-source-4
2026-01-29T09:19:04.811768,DEBUG: Prometheus scrape completed,noise,log-source-1
2026-02-06T08:00:04.793334,NOTICE: Password changed for user backup_user,routine,log-source-2
2026-01-22T08:22:04.792229,NOTICE: System update applied successfully,routine,log-source-2
2026-02-06T05:16:04.814664,DEBUG: Health check endpoint called - status OK,noise,log-source-4
2026-02-14T11:58:04.798340,INFO: New connection established from 203.0.113.42,routine,log-source-8
2026-01-28T22:59:04.796653,DEBUG: Session created for user backup_user,routine,log-source-1
2026-01-26T20:13:04.808734,DEBUG: Cache hit for key session:abc,noise,log-source-10
2026-01-22T00:56:04.810361,DEBUG: Metrics exported to prometheus:9090,noise,log-source-5
2026-01-29T05:06:04.809709,DEBUG: Metrics exported to grafana:3000,noise,log-source-1
2026-02-15T19:47:04.807561,DEBUG: Prometheus scrape completed,noise,log-source-5
2026-01-31T07:22:04.800502,INFO: User jsmith logged out,routine,log-source-7
2026-01-20T18:52:04.785430,WARNING: Permission denied for backup_user on admin_panel,suspicious,log-source-6
2026-01-19T15:15:04.819644,DEBUG: Metrics exported to prometheus:9090,noise,log-source-3
2026-01-26T15:45:04.815391,DEBUG: Prometheus scrape completed,noise,log-source-3
2026-02-15T23:00:04.800754,DEBUG: Session created for user jsmith,routine,log-source-2
2026-02-11T18:15:04.793615,INFO: User root logged out,routine,log-source-10
2026-01-24T06:26:04.816153,DEBUG: GC completed in 15ms,noise,log-source-1
2026-01-31T23:00:04.784857,ALERT: SQL injection attempt detected in request from 10.0.0.50,critical,log-source-10
2026-01-25T13:59:04.803814,NOTICE: Password changed for user jsmith,routine,log-source-10
2026-01-21T12:47:04.797076,INFO: Service redis started successfully on web-server-01,routine,log-source-5
2026-02-17T12:45:04.810729,TRACE: Keep-alive ping from 192.168.1.100,noise,log-source-9
2026-01-20T13:55:04.820127,DEBUG: Health check endpoint called - status OK,noise,log-source-1
2026-01-30T01:12:04.819454,DEBUG: GC completed in 5ms,noise,log-source-4
2026-02-12T05:32:04.797193,DEBUG: Session created for user root,routine,log-source-3
2026-01-27T11:33:04.785257,NOTICE: Access denied for svc_account accessing /home/user/downloads/invoice.pdf,suspicious,log-source-7
2026-01-20T04:14:04.797163,INFO: User root logged in successfully from 10.0.0.50,routine,log-source-2
2026-02-17T08:39:04.817223,TRACE: Telemetry data sent,noise,log-source-6
2026-02-07T20:37:04.795702,INFO: Service elasticsearch started successfully on web-server-01,routine,log-source-8
2026-01-20T11:48:04.802339,NOTICE: Configuration updated for mysql,routine,log-source-7
2026-01-27T01:52:04.794761,INFO: Service elasticsearch started successfully on web-server-01,routine,log-source-7
2026-02-04T19:52:04.807139,NOTICE: System update applied successfully,routine,log-source-3
2026-01-22T09:21:04.801142,INFO: Service redis started successfully on workstation-42,routine,log-source-9
2026-01-20T21:55:04.801099,DEBUG: Request processed in 15ms,routine,log-source-2
2026-02-08T11:02:04.800850,DEBUG: Session created for user backup_user,routine,log-source-10
2026-01-25T02:38:04.819284,TRACE: Timer triggered for scheduled task,noise,log-source-9
2026-02-06T18:00:04.808477,TRACE: Telemetry data sent,noise,log-source-9
2026-01-27T18:36:04.813454,DEBUG: Cache hit for key user:123,noise,log-source-5
2026-02-16T16:10:04.792163,INFO: User root logged out,routine,log-source-3
2026-01-24T07:58:04.799396,DEBUG: Request processed in 5ms,routine,log-source-6
2026-02-04T01:09:04.789548,NOTICE: Failed authentication from unusual location Unknown VPN,suspicious,log-source-7
2026-01-22T09:16:04.808721,DEBUG: GC completed in 250ms,noise,log-source-10
2026-02-02T05:15:04.792039,NOTICE: System update applied successfully,routine,log-source-1
2026-01-20T15:01:04.819603,TRACE: Heartbeat received from app-node-03,noise,log-source-5
2026-01-24T09:58:04.797609,INFO: Service elasticsearch started successfully on workstation-42,routine,log-source-4
2026-02-01T20:05:04.795994,INFO: User admin logged out,routine,log-source-8
2026-01-30T13:48:04.806349,DEBUG: Request processed in 250ms,routine,log-source-10
2026-01-24T05:53:04.804021,INFO: User backup_user logged in successfully from 192.168.1.100,routine,log-source-5
2026-01-22T15:32:04.819796,TRACE: Telemetry data sent,noise,log-source-10
2026-02-15T20:48:04.815465,DEBUG: Cache hit for key user:123,noise,log-source-1
2026-02-15T19:42:04.819003,DEBUG: Health check endpoint called - status OK,noise,log-source-8
2026-01-27T06:37:04.819246,TRACE: Heartbeat received from workstation-42,noise,log-source-4
2026-02-03T08:15:04.809537,DEBUG: Metrics exported to grafana:3000,noise,log-source-6
2026-02-12T04:25:04.797211,NOTICE: Configuration updated for kafka,routine,log-source-6
2026-01-21T07:12:04.801998,INFO: User backup_user logged in successfully from 198.51.100.17,routine,log-source-2
2026-01-22T15:44:04.819526,DEBUG: Cache hit for key user:123,noise,log-source-3
2026-01-22T16:12:04.804707,INFO: Backup completed successfully - 100MB archived,routine,log-source-1
2026-01-22T09:23:04.803498,NOTICE: Password changed for user root,routine,log-source-9
2026-01-26T13:21:04.801972,INFO: Service kafka started successfully on jumpbox,routine,log-source-8
2026-01-29T00:31:04.819069,TRACE: Connection pool status: 10 active,noise,log-source-6
2026-02-08T12:56:04.818270,TRACE: Keep-alive ping from 10.0.0.50,noise,log-source-6
2026-02-17T11:39:04.814435,TRACE: Timer triggered for scheduled task,noise,log-source-4
2026-02-16T19:48:04.816169,DEBUG: Cache hit for key user:123,noise,log-source-6
2026-01-28T04:02:04.798915,DEBUG: Session created for user backup_user,routine,log-source-5
2026-02-09T15:27:04.785981,ALERT: Port scan detected from 10.0.0.50 on ports 20-25,suspicious,log-source-10
2026-01-26T08:20:04.804697,INFO: User root logged in successfully from 198.51.100.17,routine,log-source-3
2026-01-26T01:13:04.816952,DEBUG: Cache hit for key user:123,noise,log-source-4
2026-01-21T09:34:04.784616,ALERT: Malware detected - Worm.Conficker found in C:\Windows\Temp\malware.dll,critical,log-source-3
2026-02-09T02:40:04.785441,WARNING: Permission denied for svc_account on /var/log/auth.log,suspicious,log-source-9
2026-01-28T03:25:04.812576,TRACE: Timer triggered for scheduled task,noise,log-source-5
2026-02-04T09:34:04.801871,NOTICE: Password changed for user jsmith,routine,log-source-10
2026-02-02T04:39:04.805142,INFO: User svc_account logged out,routine,log-source-6
2026-02-14T10:39:04.787989,NOTICE: Unauthorized access attempt to admin_panel,suspicious,log-source-3
2026-01-29T11:57:04.803370,INFO: New connection established from 172.16.0.25,routine,log-source-9
2026-01-27T18:23:04.792686,DEBUG: Session created for user root,routine,log-source-10
2026-02-08T03:21:04.813411,DEBUG: Health check endpoint called - status OK,noise,log-source-3
2026-02-14T17:31:04.816175,DEBUG: GC completed in 250ms,noise,log-source-5
2026-01-26T22:25:04.815722,TRACE: Heartbeat received from web-server-01,noise,log-source-5
2026-02-16T09:19:04.798332,NOTICE: System update applied successfully,routine,log-source-3
2026-02-16T01:28:04.798531,NOTICE: Password changed for user admin,routine,log-source-2
2026-01-27T15:01:04.802633,INFO: Service elasticsearch started successfully on web-server-01,routine,log-source-7
2026-02-10T10:43:04.790702,"ALERT: Port scan detected from 192.168.1.100 on ports 3306,5432",suspicious,log-source-9
2026-02-07T23:02:04.812149,DEBUG: Cache hit for key cache:data,noise,log-source-7
2026-01-23T01:04:04.794636,INFO: Backup completed successfully - 500MB archived,routine,log-source-7
